id,edad,genero,tipo_ocupacion,tipo_vivienda,nivel_ahorro,saldo_categoria,saldo_cuenta_cop,monto_credito_cop,plazo_meses,proposito_credito,estado_pago_previo,riesgo
5077,39.0,M,formal_no_calificado,familiar,bajo,alto,2037000.0,4806000.0,27.0,negocio,al_dia,malo
5078,27.0,F,informal,propia,bajo,sin_cuenta,0.0,1486000.0,21.0,remodelacion,al_dia,bueno
5079,29.0,M,informal,arrendada,bajo,bajo,103000.0,3437000.0,12.0,libre_inversion,mora_leve,bueno
5080,29.0,M,alta_calificacion,propia,bajo,sin_cuenta,0.0,7443000.0,30.0,libre_inversion,al_dia,bueno
5081,30.0,F,formal_calificado,arrendada,alto,medio,514000.0,2186000.0,27.0,electrodomesticos,al_dia,bueno
5082,37.0,F,informal,arrendada,bajo,bajo,121000.0,3297000.0,21.0,libre_inversion,al_dia,bueno
5083,31.0,F,formal_calificado,arrendada,bajo,sin_cuenta,0.0,5253000.0,21.0,libre_inversion,al_dia,bueno
5084,41.0,M,informal,familiar,alto,bajo,85000.0,3023000.0,27.0,otros,mora_severa,bueno
5085,25.0,M,alta_calificacion,propia,medio,sin_cuenta,0.0,3933000.0,12.0,remodelacion,sin_creditos_previos,bueno
5086,40.0,F,informal,familiar,,bajo,,13555000.0,36.0,vehiculo,al_dia,bueno
5087,48.0,M,informal,arrendada,bajo,sin_cuenta,0.0,7193000.0,39.0,libre_inversion,mora_leve,bueno
5088,33.0,F,informal,familiar,bajo,alto,3907000.0,4997000.0,21.0,educacion,al_dia,bueno
5089,26.0,M,informal,arrendada,medio,bajo,331000.0,1085000.0,18.0,electrodomesticos,al_dia,bueno
5090,38.0,M,alta_calificacion,arrendada,,alto,4418000.0,8879000.0,15.0,vehiculo,al_dia,bueno
5091,33.0,M,informal,arrendada,bajo,sin_cuenta,0.0,2032000.0,12.0,electrodomesticos,mora_severa,malo
5092,36.0,F,informal,familiar,,bajo,202000.0,7907000.0,18.0,negocio,al_dia,bueno
5093,41.0,M,formal_calificado,familiar,bajo,alto,1876000.0,1797000.0,24.0,libre_inversion,sin_creditos_previos,bueno
5094,31.0,F,informal,arrendada,bajo,medio,419000.0,8234000.0,30.0,educacion,al_dia,bueno
5095,30.0,M,informal,arrendada,bajo,sin_cuenta,0.0,3540000.0,12.0,negocio,al_dia,bueno
5096,65.0,M,formal_no_calificado,arrendada,,medio,610000.0,3566000.0,21.0,electrodomesticos,mora_severa,malo
5097,38.0,M,informal,propia,bajo,sin_cuenta,0.0,6036000.0,21.0,otros,sin_creditos_previos,malo
5098,43.0,F,formal_calificado,propia,bajo,sin_cuenta,0.0,5320000.0,27.0,libre_inversion,mora_leve,bueno
5099,41.0,F,formal_no_calificado,arrendada,medio,medio,709000.0,5534000.0,18.0,remodelacion,al_dia,bueno
5100,44.0,M,informal,arrendada,bajo,medio,409000.0,9347000.0,42.0,vehiculo,al_dia,bueno
5101,36.0,M,,arrendada,medio,medio,,4086000.0,33.0,vehiculo,al_dia,bueno
5102,42.0,F,informal,arrendada,bajo,sin_cuenta,0.0,9969000.0,,remodelacion,al_dia,bueno
5103,29.0,M,formal_no_calificado,propia,medio,sin_cuenta,0.0,6379000.0,39.0,electrodomesticos,al_dia,malo
5104,24.0,F,formal_no_calificado,propia,bajo,bajo,172000.0,6247000.0,30.0,vehiculo,mora_severa,malo
5105,27.0,F,formal_calificado,propia,bajo,bajo,96000.0,1257000.0,36.0,vehiculo,mora_severa,bueno
5106,32.0,M,formal_no_calificado,propia,bajo,sin_cuenta,0.0,13904000.0,33.0,vehiculo,al_dia,malo
5107,31.0,F,formal_calificado,arrendada,alto,medio,396000.0,1149000.0,9.0,otros,mora_leve,bueno
5108,33.0,F,informal,arrendada,,medio,786000.0,6355000.0,27.0,educacion,al_dia,bueno
5109,28.0,M,alta_calificacion,familiar,alto,alto,1531000.0,4982000.0,27.0,vehiculo,al_dia,bueno
5110,22.0,M,informal,propia,medio,medio,606000.0,9343000.0,24.0,vehiculo,mora_severa,malo
5111,30.0,M,formal_calificado,familiar,alto,sin_cuenta,0.0,5746000.0,60.0,negocio,al_dia,malo
5112,25.0,F,formal_no_calificado,arrendada,medio,bajo,156000.0,5299000.0,36.0,educacion,mora_severa,malo
5113,33.0,F,informal,propia,,alto,2029000.0,1881000.0,24.0,remodelacion,al_dia,bueno
5114,37.0,M,informal,arrendada,medio,sin_cuenta,0.0,6019000.0,42.0,remodelacion,sin_creditos_previos,malo
5115,30.0,M,alta_calificacion,familiar,bajo,sin_cuenta,0.0,,15.0,libre_inversion,al_dia,bueno
5116,25.0,M,formal_calificado,propia,alto,sin_cuenta,0.0,6143000.0,24.0,libre_inversion,mora_leve,bueno
5117,34.0,M,formal_calificado,arrendada,alto,bajo,81000.0,5132000.0,18.0,vehiculo,al_dia,malo
5118,66.0,M,informal,propia,bajo,alto,1282000.0,8382000.0,24.0,vehiculo,al_dia,bueno
5119,38.0,M,,propia,alto,bajo,160000.0,3598000.0,18.0,remodelacion,mora_severa,bueno
5120,38.0,M,informal,propia,bajo,bajo,199000.0,5871000.0,24.0,educacion,mora_leve,bueno
5121,30.0,F,formal_no_calificado,propia,medio,medio,1184000.0,7225000.0,15.0,negocio,mora_severa,malo
5122,28.0,F,informal,arrendada,alto,medio,384000.0,6715000.0,24.0,libre_inversion,sin_creditos_previos,bueno
5123,44.0,M,formal_calificado,propia,bajo,sin_cuenta,0.0,,12.0,educacion,mora_severa,bueno
5124,21.0,F,formal_calificado,arrendada,bajo,bajo,118000.0,3436000.0,21.0,otros,al_dia,bueno
5125,28.0,M,informal,familiar,medio,alto,2154000.0,4502000.0,18.0,libre_inversion,mora_severa,bueno
5126,51.0,M,formal_no_calificado,familiar,bajo,alto,1242000.0,9071000.0,6.0,libre_inversion,al_dia,bueno
5127,33.0,F,informal,propia,bajo,bajo,103000.0,22308000.0,36.0,negocio,al_dia,malo
5128,24.0,M,informal,propia,medio,sin_cuenta,0.0,2614000.0,48.0,libre_inversion,al_dia,malo
5129,,M,informal,arrendada,bajo,alto,7852000.0,3555000.0,27.0,remodelacion,sin_creditos_previos,bueno
5130,30.0,M,informal,propia,bajo,alto,2366000.0,1751000.0,21.0,vehiculo,sin_creditos_previos,bueno
5131,23.0,F,informal,propia,muy_alto,sin_cuenta,0.0,22341000.0,18.0,vehiculo,al_dia,bueno
5132,35.0,M,formal_no_calificado,arrendada,medio,sin_cuenta,0.0,4460000.0,24.0,otros,al_dia,bueno
5133,34.0,F,formal_calificado,arrendada,medio,sin_cuenta,0.0,10610000.0,30.0,vehiculo,al_dia,malo
5134,33.0,M,formal_no_calificado,propia,bajo,medio,818000.0,6963000.0,36.0,vehiculo,mora_severa,bueno
5135,38.0,M,,propia,muy_alto,sin_cuenta,0.0,4439000.0,30.0,libre_inversion,sin_creditos_previos,bueno
5136,26.0,F,formal_calificado,familiar,bajo,sin_cuenta,0.0,6929213.0,15.0,libre_inversion,mora_severa,malo
5137,36.0,F,informal,familiar,bajo,medio,,,18.0,vehiculo,al_dia,bueno
5138,35.0,M,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,2238000.0,12.0,remodelacion,mora_severa,bueno
5139,43.0,F,formal_calificado,arrendada,medio,alto,1587000.0,3246286.0,15.0,libre_inversion,mora_severa,bueno
5140,28.0,F,informal,arrendada,bajo,bajo,121000.0,7752000.0,30.0,vehiculo,al_dia,malo
5141,46.0,M,informal,propia,bajo,bajo,265000.0,9393000.0,21.0,vehiculo,al_dia,bueno
5142,41.0,M,alta_calificacion,familiar,bajo,alto,3347000.0,4970000.0,30.0,educacion,mora_leve,bueno
5143,32.0,M,formal_calificado,propia,medio,sin_cuenta,0.0,2897000.0,33.0,libre_inversion,mora_severa,bueno
5144,33.0,F,formal_calificado,arrendada,bajo,sin_cuenta,0.0,5265000.0,24.0,negocio,sin_creditos_previos,bueno
5145,22.0,F,formal_calificado,propia,medio,bajo,184000.0,4599000.0,33.0,otros,al_dia,bueno
5146,33.0,M,informal,arrendada,bajo,bajo,62000.0,5742000.0,21.0,libre_inversion,al_dia,bueno
5147,40.0,F,,arrendada,bajo,bajo,251000.0,12431000.0,24.0,vehiculo,mora_severa,bueno
5148,31.0,M,formal_calificado,arrendada,bajo,alto,1046000.0,3406000.0,12.0,educacion,al_dia,bueno
5149,43.0,F,informal,arrendada,muy_alto,alto,1430000.0,2610000.0,18.0,libre_inversion,mora_leve,bueno
5150,37.0,F,informal,arrendada,medio,sin_cuenta,0.0,2506000.0,15.0,educacion,al_dia,bueno
5151,56.0,M,informal,arrendada,bajo,sin_cuenta,0.0,5943000.0,9.0,otros,mora_severa,bueno
5152,29.0,M,,arrendada,bajo,bajo,225000.0,3922000.0,27.0,remodelacion,sin_creditos_previos,malo
5153,39.0,M,formal_calificado,arrendada,,alto,2826000.0,2623000.0,21.0,libre_inversion,mora_severa,malo
5154,25.0,F,formal_calificado,arrendada,bajo,sin_cuenta,0.0,4223000.0,18.0,libre_inversion,sin_creditos_previos,malo
5155,31.0,M,informal,arrendada,medio,bajo,182000.0,16222000.0,18.0,vehiculo,mora_severa,bueno
5156,38.0,F,formal_no_calificado,propia,bajo,sin_cuenta,0.0,2156000.0,12.0,libre_inversion,al_dia,bueno
5157,39.0,M,informal,arrendada,muy_alto,alto,2377000.0,6805000.0,30.0,educacion,mora_severa,bueno
5158,31.0,M,alta_calificacion,propia,bajo,sin_cuenta,,6003000.0,30.0,vehiculo,sin_creditos_previos,bueno
5159,45.0,F,formal_no_calificado,arrendada,bajo,bajo,437000.0,4589000.0,15.0,remodelacion,mora_severa,bueno
5160,48.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,3946000.0,12.0,electrodomesticos,al_dia,bueno
5161,29.0,F,informal,familiar,bajo,bajo,165000.0,8375000.0,27.0,libre_inversion,sin_creditos_previos,malo
5162,32.0,M,informal,propia,alto,bajo,211000.0,4460000.0,42.0,remodelacion,mora_severa,bueno
5163,31.0,M,informal,arrendada,bajo,bajo,216000.0,6912000.0,24.0,educacion,al_dia,bueno
5164,30.0,M,formal_calificado,propia,medio,sin_cuenta,0.0,8785000.0,30.0,vehiculo,al_dia,bueno
5165,47.0,M,,familiar,bajo,sin_cuenta,0.0,3387000.0,18.0,electrodomesticos,sin_creditos_previos,bueno
5166,46.0,F,formal_calificado,propia,bajo,sin_cuenta,0.0,8167000.0,24.0,libre_inversion,al_dia,bueno
5167,32.0,M,informal,arrendada,bajo,medio,270000.0,2717000.0,9.0,remodelacion,mora_leve,bueno
5168,39.0,M,formal_no_calificado,propia,bajo,medio,364000.0,5337000.0,18.0,otros,al_dia,bueno
5169,43.0,M,informal,arrendada,bajo,sin_cuenta,0.0,4539000.0,12.0,remodelacion,mora_leve,bueno
5170,35.0,F,informal,propia,bajo,sin_cuenta,0.0,11583279.0,54.0,libre_inversion,mora_severa,malo
5171,31.0,F,formal_no_calificado,arrendada,muy_alto,bajo,276000.0,8671000.0,21.0,vehiculo,al_dia,bueno
5172,28.0,F,informal,propia,medio,sin_cuenta,0.0,5705000.0,66.0,otros,mora_severa,malo
5173,40.0,F,informal,propia,bajo,medio,1824792.0,7491000.0,21.0,remodelacion,al_dia,bueno
5174,25.0,M,formal_no_calificado,propia,medio,bajo,142000.0,5442000.0,27.0,vehiculo,mora_severa,malo
5175,31.0,M,informal,arrendada,bajo,medio,555000.0,2258000.0,21.0,electrodomesticos,mora_severa,bueno
5176,30.0,M,formal_no_calificado,propia,medio,medio,636000.0,2548000.0,18.0,libre_inversion,al_dia,bueno
5177,25.0,M,,familiar,muy_alto,alto,4111000.0,4767000.0,27.0,negocio,al_dia,bueno
5178,33.0,F,informal,arrendada,bajo,medio,497000.0,1713000.0,30.0,vehiculo,al_dia,bueno
5179,32.0,F,informal,arrendada,muy_alto,sin_cuenta,0.0,2806000.0,15.0,libre_inversion,al_dia,bueno
5180,27.0,M,informal,propia,bajo,sin_cuenta,0.0,3699000.0,18.0,libre_inversion,sin_creditos_previos,bueno
5181,46.0,F,informal,propia,bajo,bajo,111000.0,,12.0,libre_inversion,al_dia,bueno
5182,,M,informal,familiar,medio,sin_cuenta,0.0,2421000.0,9.0,remodelacion,al_dia,bueno
5183,34.0,F,formal_no_calificado,arrendada,medio,bajo,292000.0,3924000.0,30.0,remodelacion,mora_severa,bueno
5184,41.0,M,informal,arrendada,,alto,426000.0,4690000.0,30.0,remodelacion,al_dia,bueno
5185,44.0,F,formal_calificado,arrendada,bajo,sin_cuenta,0.0,10543000.0,21.0,vehiculo,mora_severa,bueno
5186,,M,formal_calificado,propia,bajo,medio,1483000.0,5427000.0,30.0,educacion,al_dia,malo
5187,29.0,F,informal,familiar,bajo,sin_cuenta,0.0,8572000.0,30.0,negocio,mora_leve,malo
5188,41.0,F,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,5472000.0,36.0,electrodomesticos,al_dia,malo
5189,32.0,M,informal,familiar,bajo,sin_cuenta,0.0,5297000.0,9.0,remodelacion,mora_severa,bueno
5190,35.0,M,informal,arrendada,muy_alto,sin_cuenta,0.0,2866000.0,21.0,libre_inversion,mora_leve,malo
5191,29.0,F,alta_calificacion,propia,medio,sin_cuenta,0.0,14400000.0,12.0,negocio,al_dia,bueno
5192,33.0,F,formal_no_calificado,arrendada,muy_alto,alto,3580000.0,1305000.0,15.0,libre_inversion,al_dia,bueno
5193,42.0,F,informal,familiar,bajo,bajo,283000.0,6730000.0,15.0,educacion,al_dia,malo
5194,50.0,F,formal_calificado,propia,bajo,sin_cuenta,0.0,9139000.0,24.0,vehiculo,mora_severa,bueno
5195,32.0,F,alta_calificacion,arrendada,bajo,sin_cuenta,0.0,7636000.0,18.0,libre_inversion,mora_severa,malo
5196,27.0,F,formal_no_calificado,arrendada,medio,alto,1582000.0,3041000.0,9.0,libre_inversion,al_dia,bueno
5197,,M,formal_calificado,propia,medio,sin_cuenta,0.0,2955000.0,27.0,otros,al_dia,bueno
5198,28.0,F,formal_calificado,propia,bajo,sin_cuenta,0.0,1378000.0,12.0,electrodomesticos,al_dia,bueno
5199,24.0,M,formal_calificado,arrendada,alto,medio,246000.0,3461000.0,12.0,vehiculo,al_dia,bueno
5200,29.0,M,formal_no_calificado,familiar,bajo,bajo,350000.0,10534000.0,69.0,negocio,mora_severa,malo
5201,22.0,F,formal_calificado,arrendada,bajo,sin_cuenta,,5603000.0,42.0,vehiculo,al_dia,bueno
5202,44.0,M,formal_no_calificado,familiar,bajo,medio,1179000.0,4084000.0,18.0,negocio,al_dia,bueno
5203,,M,informal,propia,bajo,bajo,202953.0,3252000.0,15.0,negocio,sin_creditos_previos,bueno
5204,28.0,F,informal,propia,bajo,bajo,61000.0,8579977.0,30.0,educacion,sin_creditos_previos,bueno
5205,26.0,F,informal,propia,muy_alto,sin_cuenta,0.0,4948000.0,72.0,libre_inversion,al_dia,malo
5206,34.0,M,informal,arrendada,medio,medio,265000.0,6010000.0,45.0,otros,al_dia,malo
5207,50.0,M,informal,arrendada,bajo,bajo,180000.0,3615000.0,6.0,remodelacion,al_dia,bueno
5208,37.0,M,formal_no_calificado,propia,bajo,sin_cuenta,0.0,,30.0,vehiculo,mora_severa,malo
5209,25.0,M,alta_calificacion,arrendada,bajo,bajo,162130.0,5095000.0,45.0,educacion,mora_severa,malo
5210,58.0,M,informal,arrendada,muy_alto,bajo,340000.0,6571000.0,27.0,libre_inversion,mora_leve,malo
5211,36.0,M,informal,arrendada,alto,alto,1086000.0,7463000.0,45.0,libre_inversion,sin_creditos_previos,bueno
5212,42.0,F,formal_calificado,arrendada,bajo,sin_cuenta,0.0,8395000.0,15.0,remodelacion,al_dia,bueno
5213,24.0,F,informal,arrendada,muy_alto,bajo,307000.0,3861000.0,36.0,remodelacion,mora_severa,malo
5214,54.0,F,formal_calificado,familiar,bajo,medio,252000.0,1766000.0,21.0,electrodomesticos,al_dia,bueno
5215,31.0,F,formal_no_calificado,arrendada,alto,sin_cuenta,0.0,4173000.0,30.0,remodelacion,al_dia,malo
5216,24.0,F,formal_no_calificado,familiar,bajo,sin_cuenta,0.0,,45.0,otros,sin_creditos_previos,bueno
5217,35.0,F,informal,familiar,alto,medio,328000.0,5146000.0,18.0,libre_inversion,al_dia,bueno
5218,42.0,M,informal,familiar,alto,medio,557000.0,4562000.0,15.0,vehiculo,al_dia,malo
5219,39.0,F,formal_no_calificado,propia,bajo,bajo,235000.0,,36.0,libre_inversion,mora_severa,bueno
5220,39.0,M,informal,arrendada,bajo,bajo,47000.0,3387000.0,24.0,otros,mora_severa,bueno
5221,38.0,M,informal,arrendada,bajo,bajo,99000.0,2986000.0,9.0,libre_inversion,mora_severa,malo
5222,34.0,M,informal,propia,bajo,medio,403000.0,7401000.0,27.0,vehiculo,mora_severa,malo
5223,24.0,M,formal_no_calificado,arrendada,bajo,medio,390000.0,13303000.0,15.0,negocio,mora_leve,bueno
5224,32.0,M,formal_no_calificado,propia,bajo,bajo,,7983000.0,30.0,remodelacion,al_dia,malo
5225,31.0,F,formal_calificado,arrendada,bajo,medio,359000.0,8211000.0,33.0,libre_inversion,al_dia,bueno
5226,47.0,M,formal_calificado,familiar,bajo,sin_cuenta,0.0,4254000.0,18.0,otros,mora_severa,bueno
5227,44.0,M,,arrendada,alto,bajo,133000.0,10518000.0,21.0,libre_inversion,al_dia,bueno
5228,30.0,M,formal_calificado,familiar,bajo,medio,362000.0,4428000.0,,electrodomesticos,al_dia,bueno
5229,40.0,F,formal_calificado,arrendada,bajo,bajo,180000.0,1959000.0,27.0,libre_inversion,mora_severa,bueno
5230,33.0,M,informal,familiar,bajo,bajo,396000.0,8591000.0,,remodelacion,al_dia,malo
5231,24.0,M,formal_no_calificado,propia,muy_alto,sin_cuenta,0.0,4017000.0,6.0,libre_inversion,al_dia,bueno
5232,22.0,F,informal,familiar,bajo,bajo,260000.0,5994000.0,18.0,educacion,sin_creditos_previos,bueno
5233,39.0,F,formal_calificado,propia,bajo,medio,358000.0,1767000.0,51.0,electrodomesticos,al_dia,bueno
5234,27.0,M,informal,familiar,bajo,medio,680000.0,3094000.0,21.0,vehiculo,mora_severa,malo
5235,27.0,F,informal,propia,bajo,sin_cuenta,0.0,6161000.0,24.0,negocio,al_dia,bueno
5236,29.0,M,alta_calificacion,propia,muy_alto,medio,426064.0,2883000.0,66.0,educacion,mora_severa,malo
5237,39.0,F,formal_no_calificado,propia,bajo,sin_cuenta,0.0,5728000.0,,electrodomesticos,al_dia,bueno
5238,44.0,F,informal,arrendada,bajo,medio,138000.0,3400000.0,30.0,electrodomesticos,al_dia,bueno
5239,41.0,F,formal_no_calificado,familiar,bajo,bajo,,,21.0,vehiculo,mora_severa,malo
5240,23.0,M,formal_calificado,arrendada,bajo,bajo,,3993000.0,33.0,electrodomesticos,al_dia,bueno
5241,28.0,F,informal,arrendada,bajo,alto,779000.0,8847000.0,18.0,negocio,al_dia,bueno
5242,27.0,M,formal_no_calificado,propia,bajo,bajo,94000.0,5296000.0,18.0,libre_inversion,mora_leve,bueno
5243,39.0,M,formal_no_calificado,familiar,medio,sin_cuenta,0.0,6486000.0,12.0,vehiculo,al_dia,bueno
5244,28.0,F,formal_no_calificado,arrendada,bajo,bajo,152000.0,4381000.0,15.0,educacion,al_dia,bueno
5245,32.0,F,alta_calificacion,familiar,bajo,bajo,264000.0,3502000.0,21.0,otros,mora_severa,bueno
5246,40.0,M,formal_no_calificado,arrendada,medio,medio,585000.0,1155000.0,27.0,libre_inversion,mora_severa,malo
5247,34.0,F,,propia,medio,bajo,290000.0,8246000.0,30.0,libre_inversion,al_dia,bueno
5248,36.0,M,formal_calificado,propia,bajo,sin_cuenta,0.0,7934000.0,18.0,educacion,al_dia,bueno
5249,32.0,F,informal,arrendada,medio,bajo,130000.0,6023000.0,24.0,otros,sin_creditos_previos,malo
5250,42.0,M,informal,familiar,alto,bajo,160000.0,6267000.0,42.0,remodelacion,al_dia,malo
5251,44.0,M,alta_calificacion,arrendada,alto,bajo,444000.0,3017000.0,33.0,electrodomesticos,mora_severa,bueno
5252,38.0,F,formal_calificado,familiar,bajo,medio,902000.0,1991000.0,15.0,libre_inversion,al_dia,bueno
5253,,M,informal,familiar,alto,sin_cuenta,0.0,1815000.0,21.0,otros,mora_severa,malo
5254,65.0,F,informal,propia,medio,bajo,67000.0,4153000.0,39.0,remodelacion,mora_leve,bueno
5255,40.0,M,informal,arrendada,medio,alto,1570000.0,4827000.0,15.0,remodelacion,al_dia,bueno
5256,33.0,F,informal,arrendada,medio,sin_cuenta,0.0,7156000.0,15.0,negocio,mora_severa,bueno
5257,36.0,M,,propia,bajo,bajo,239000.0,4588505.0,18.0,negocio,al_dia,bueno
5258,45.0,F,formal_no_calificado,arrendada,medio,alto,5689000.0,1949000.0,21.0,libre_inversion,sin_creditos_previos,bueno
5259,30.0,F,informal,propia,medio,sin_cuenta,0.0,2575000.0,15.0,libre_inversion,al_dia,bueno
5260,30.0,F,formal_no_calificado,arrendada,muy_alto,bajo,224000.0,3607000.0,18.0,libre_inversion,mora_severa,malo
5261,36.0,M,alta_calificacion,arrendada,bajo,bajo,136000.0,3413000.0,42.0,negocio,al_dia,malo
5262,33.0,F,alta_calificacion,familiar,muy_alto,sin_cuenta,0.0,3862000.0,39.0,electrodomesticos,al_dia,bueno
5263,27.0,F,formal_calificado,arrendada,bajo,medio,512000.0,9749000.0,9.0,remodelacion,mora_severa,bueno
5264,35.0,M,formal_no_calificado,arrendada,muy_alto,sin_cuenta,0.0,3852000.0,9.0,vehiculo,al_dia,bueno
5265,48.0,F,formal_no_calificado,propia,medio,medio,299000.0,25638000.0,33.0,vehiculo,al_dia,bueno
5266,37.0,F,formal_no_calificado,familiar,medio,bajo,161000.0,4531000.0,18.0,vehiculo,mora_severa,malo
5267,26.0,F,informal,arrendada,medio,sin_cuenta,0.0,2974000.0,15.0,otros,al_dia,bueno
5268,39.0,M,formal_calificado,arrendada,muy_alto,sin_cuenta,0.0,9701000.0,27.0,vehiculo,mora_leve,malo
5269,31.0,M,formal_no_calificado,familiar,bajo,medio,900000.0,6801000.0,30.0,negocio,mora_leve,bueno
5270,57.0,F,formal_no_calificado,arrendada,bajo,bajo,209453.0,1815000.0,33.0,libre_inversion,al_dia,malo
5271,38.0,F,informal,propia,alto,sin_cuenta,0.0,6877000.0,9.0,vehiculo,mora_severa,bueno
5272,29.0,M,informal,propia,bajo,sin_cuenta,0.0,4642000.0,30.0,libre_inversion,sin_creditos_previos,bueno
5273,40.0,F,formal_calificado,arrendada,medio,bajo,136000.0,,27.0,libre_inversion,al_dia,bueno
5274,35.0,M,informal,propia,bajo,sin_cuenta,,4960443.0,21.0,remodelacion,al_dia,bueno
5275,46.0,M,informal,propia,alto,alto,3919000.0,6097000.0,36.0,libre_inversion,mora_severa,bueno
5276,30.0,F,formal_no_calificado,propia,alto,sin_cuenta,0.0,1995000.0,33.0,electrodomesticos,al_dia,bueno
5277,38.0,F,formal_calificado,arrendada,,sin_cuenta,0.0,6419000.0,36.0,libre_inversion,al_dia,bueno
5278,24.0,F,informal,arrendada,medio,bajo,111000.0,2405000.0,15.0,otros,al_dia,bueno
5279,34.0,F,informal,arrendada,bajo,sin_cuenta,0.0,8644000.0,15.0,libre_inversion,sin_creditos_previos,malo
5280,26.0,M,formal_calificado,arrendada,medio,medio,281000.0,,69.0,educacion,sin_creditos_previos,bueno
5281,35.0,M,alta_calificacion,arrendada,bajo,alto,5842000.0,4333000.0,36.0,negocio,al_dia,bueno
5282,37.0,M,formal_no_calificado,propia,bajo,bajo,106000.0,6855000.0,18.0,otros,al_dia,bueno
5283,38.0,F,formal_calificado,familiar,bajo,medio,500000.0,5804000.0,21.0,remodelacion,al_dia,bueno
5284,31.0,M,informal,arrendada,bajo,medio,590000.0,4196000.0,30.0,electrodomesticos,mora_severa,bueno
5285,35.0,F,formal_calificado,familiar,medio,sin_cuenta,0.0,2941000.0,33.0,electrodomesticos,al_dia,bueno
5286,45.0,M,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,3164000.0,9.0,educacion,mora_severa,bueno
5287,,M,formal_calificado,propia,muy_alto,bajo,497000.0,5799000.0,26.0,negocio,mora_severa,malo
5288,35.0,M,formal_calificado,arrendada,alto,alto,2047000.0,1924000.0,,electrodomesticos,al_dia,bueno
5289,45.0,F,informal,propia,medio,medio,1081000.0,1599000.0,18.0,remodelacion,al_dia,bueno
5290,28.0,M,informal,familiar,alto,bajo,125000.0,2203000.0,9.0,otros,mora_severa,malo
5291,31.0,F,formal_calificado,arrendada,muy_alto,sin_cuenta,0.0,3238000.0,33.0,libre_inversion,mora_severa,bueno
5292,36.0,F,informal,propia,medio,medio,821000.0,1387000.0,12.0,electrodomesticos,al_dia,bueno
5293,33.0,M,formal_no_calificado,arrendada,medio,medio,681000.0,7075000.0,42.0,libre_inversion,al_dia,bueno
5294,32.0,F,formal_no_calificado,arrendada,bajo,alto,2336000.0,7365000.0,15.0,vehiculo,sin_creditos_previos,bueno
5295,44.0,M,informal,propia,alto,medio,996000.0,3472000.0,,remodelacion,mora_severa,bueno
5296,27.0,M,formal_calificado,propia,medio,sin_cuenta,0.0,5049000.0,9.0,vehiculo,al_dia,bueno
5297,27.0,M,formal_no_calificado,familiar,bajo,bajo,184000.0,4679000.0,24.0,libre_inversion,al_dia,bueno
5298,25.0,F,formal_calificado,propia,bajo,bajo,261000.0,3067000.0,24.0,educacion,al_dia,bueno
5299,36.0,F,informal,propia,bajo,bajo,143000.0,980000.0,21.0,libre_inversion,mora_leve,bueno
5300,31.0,M,informal,propia,medio,medio,316000.0,5241000.0,18.0,electrodomesticos,al_dia,bueno
5301,42.0,F,informal,arrendada,alto,medio,1424000.0,3749000.0,21.0,libre_inversion,mora_severa,bueno
5302,35.0,F,informal,arrendada,bajo,medio,111000.0,4044000.0,18.0,otros,al_dia,bueno
5303,30.0,F,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,8475000.0,30.0,vehiculo,mora_leve,bueno
5304,29.0,F,informal,familiar,,sin_cuenta,0.0,2069000.0,24.0,educacion,mora_severa,bueno
5305,22.0,F,informal,propia,bajo,bajo,166000.0,4917000.0,24.0,vehiculo,mora_severa,bueno
5306,33.0,F,alta_calificacion,propia,medio,medio,1310000.0,7122000.0,24.0,vehiculo,al_dia,bueno
5307,26.0,M,informal,propia,bajo,medio,376000.0,3452000.0,18.0,libre_inversion,al_dia,malo
5308,44.0,F,informal,arrendada,bajo,bajo,220000.0,3920296.0,27.0,vehiculo,mora_severa,bueno
5309,31.0,M,,propia,bajo,bajo,98000.0,8731000.0,33.0,negocio,mora_severa,bueno
5310,25.0,F,formal_no_calificado,arrendada,bajo,medio,736000.0,7068000.0,30.0,remodelacion,mora_severa,malo
5311,46.0,F,informal,familiar,,sin_cuenta,0.0,3740000.0,33.0,libre_inversion,mora_severa,malo
5312,33.0,M,alta_calificacion,propia,bajo,bajo,65000.0,5440000.0,,electrodomesticos,al_dia,bueno
5313,39.0,M,formal_no_calificado,familiar,medio,medio,1325000.0,4053000.0,27.0,electrodomesticos,al_dia,bueno
5314,30.0,F,informal,familiar,muy_alto,sin_cuenta,0.0,5151000.0,12.0,remodelacion,mora_severa,bueno
5315,47.0,F,informal,arrendada,alto,sin_cuenta,0.0,3120000.0,15.0,educacion,mora_severa,bueno
5316,28.0,F,alta_calificacion,familiar,bajo,medio,813000.0,2219000.0,9.0,electrodomesticos,al_dia,bueno
5317,31.0,F,informal,arrendada,bajo,sin_cuenta,0.0,11436000.0,33.0,negocio,mora_severa,malo
5318,24.0,M,formal_calificado,propia,bajo,bajo,105000.0,1876000.0,12.0,remodelacion,al_dia,bueno
5319,46.0,M,informal,arrendada,medio,alto,850000.0,3007000.0,15.0,vehiculo,mora_severa,bueno
